Date,Open,High,Low,Close,Adj Close,Volume,Date,DaysBack,NextDayGain|Loss%,LstSqk_5Days,LstSqbias_5Days,LstSqk_10Days,LstSqbias_10Days,LstSqk_20Days,LstSqbias_20Days,LstSqk_50Days,LstSqbias_50Days,LstSqk_200Days,LstSqbias_200Days,5DMovAve,20DMovAve,200DMovAve,UpBlg,LwBlg,NormalizedBollinger,14-Day RSI,StcOsc K%,StcOsc D%,StcOsc D%D%,StcOsc K%-D%,StcOsc Diff(K%-D%)
2017-09-27,76.860001,77.459999,76.699997,77.129997,77.129997,577800,2017-09-27,-10,0.648256216061,0.140001,77.854001,-0.387817921212,74.8598190545,,,,,,,76.6279998,75.35749925,70.766749735,2.08531623274,-2.08531623274,0.849989906647,73.6476837725,0.91084269357,0.876886641895,0.872653490894,0.0339560516752,-0.0128895765083
2017-09-26,77.470001,77.5,76.330002,76.370003,76.370003,519600,2017-09-26,-11,0.995147270061,0.3279999,77.9539994,-0.238666472727,75.7120010727,,,,,,,76.55,75.26149935,70.724199765,1.91125593533,-1.91125593533,0.579987028168,65.7514363786,0.727711697488,0.862349541851,0.869435074742,-0.134637844362,0.168593896037
2017-09-25,76.43,77.150002,75.900002,77.120003,77.120003,886300,2017-09-25,-12,-0.972510335613,0.2159988,77.5959976,-0.104484793939,76.5778189273,,,,,,,76.5399994,75.22449905,70.681199735,1.84852152422,-1.84852152422,1.02541621786,71.5409208991,0.992105534626,0.878724288937,0.881499365063,0.113381245689,-0.248019090051
2017-09-22,76.080002,76.669998,75.910004,76.419998,76.419998,473800,2017-09-22,-13,0.915997145145,0.2429992,77.419998,0.139636454545,77.9283641455,,,,,,,76.133998,75.1559989,70.633649725,1.6428647498,-1.6428647498,0.76938719402,57.8946956866,0.867231393437,0.867231393437,0.870837743093,-1.33226762955e-15,0.113381245689
2017-09-21,76.830002,76.830002,75.379997,76.099998,76.099998,846300,2017-09-21,-14,0.420499354021,0.2010003,77.0300004,0.181757654545,77.9629091455,,,,,,,75.7999984,75.0819991,70.58414972,1.5327796087,-1.5327796087,0.664152167878,55.6782440118,0.776835938747,0.898542412814,0.81315965872,-0.121706474067,0.121706474067
2017-09-20,75.889999,76.889999,75.660004,76.739998,76.739998,1076600,2017-09-20,-15,-0.833984905759,0.0280015,76.606003,0.17551530303,77.8518183636,,,,,,,75.5199982,75.0614993,70.527949735,1.48569701821,-1.48569701821,1.129771871,63.8333184444,0.957626848128,0.846739423028,0.691819830073,0.1108874251,-0.232593899167
2017-09-19,75.279999,76.440002,75.269997,76.32,76.32,882400,2017-09-19,-16,0.550311844864,0.1280006,76.7960006,0.17012130303,77.6845453636,,,,,,,75.1199982,75.0464995,70.46364975,1.41889995716,-1.41889995716,0.897526632213,59.7198139191,0.961164451567,0.694197140319,0.573858875005,0.266967311248,-0.156079886148
2017-09-18,74.809998,75.279999,74.610001,75.089996,75.089996,973700,2017-09-18,-17,1.63803977297,0.2440002,76.6219984,0.211818363636,77.6021816364,,,,,,,74.861998,74.99499955,70.399799745,1.29350692062,-1.29350692062,0.0734410063722,44.4897688462,0.62142696939,0.534522926872,0.507414725017,0.086904042518,0.18006326873
2017-09-15,74.730003,75.199997,74.410004,74.75,74.75,1423300,2017-09-15,-18,0.454844147157,0.4349998,76.669998,0.254000060606,77.5099992727,,,,,,,74.6779984,74.98599995,70.344799745,1.29322858256,-1.29322858256,-0.182488968448,39.3162210534,0.5,0.492856557824,0.468067106242,0.00714344217604,0.079760600342
2017-09-14,74.339996,74.739998,74.300003,74.699997,74.699997,1198300,2017-09-14,-19,0.0669384230364,0.5650002,76.6499986,0.260727575758,77.2472730909,0.0106241421053,76.3654287,,,,,74.597998,75.0624999,70.29589975,1.41017233065,-1.41017233065,-0.257062837017,47.7940664196,0.482141811226,0.494864690354,0.420916827931,-0.0127228791281,0.0198663213041
2017-09-13,74.910004,75.089996,74.5,74.739998,74.360001,644900,2017-09-13,-20,-0.0535202048039,0.3550003,75.8299988,0.2630914,77.0189104,0.0424211909774,76.6230007143,,,,,74.4019988,75.1835002,70.245299775,1.67047882906,-1.67047882906,-0.265494056126,42.2763726617,0.496427862246,0.416480070548,0.326923927122,0.0799477916981,-0.0926706708262
2017-09-12,73.900002,75.040001,73.769997,75.029999,74.648529,536400,2017-09-12,-21,-0.386513399794,0.0129996,74.8879972,0.271333569697,76.9219997636,0.0856317451128,77.0570010286,,,,,74.2919996,75.2965003,70.200049795,1.84119352493,-1.84119352493,-0.144743774292,39.3342950097,0.50602439759,0.351405722892,0.245059327078,0.154618674699,-0.0746708830007
2017-09-11,74.639999,75.160004,74.059998,74.169998,73.7929,1443700,2017-09-11,-22,1.15949982903,0.0830002,74.8439988,0.260242412121,76.5770890545,0.142782133083,77.5834296143,,,,,74.1619992,75.3850005,70.15159978,1.95396069023,-1.95396069023,-0.621815221808,41.8840185884,0.246987951807,0.212885987928,0.170074653021,0.0341019638794,0.120516710819
2017-09-08,73.75,74.75,73.75,74.349998,73.971985,842800,2017-09-08,-23,-0.242098190776,0.1269998,74.8519976,0.250242436364,76.3250891636,0.206338501504,78.2097149143,,,,,74.4020002,75.4515006,70.1086498,1.86851305048,-1.86851305048,-0.589507576475,46.0562857765,0.301204819277,0.170886270415,0.157835629551,0.130318548863,-0.0962165849831
2017-09-07,74.220001,74.349998,73.349998,73.720001,73.345192,1098100,2017-09-07,-24,0.854580834854,0.2719995,74.9459978,0.270848357576,76.1798161091,0.220360986466,78.1464284714,,,,,74.608,75.5300006,70.066749815,1.80448602859,-1.80448602859,-1.00305548024,33.6734404935,0.0904651926991,0.126451700721,0.173132180598,-0.035986508022,0.166305056885
2017-09-06,74.639999,75.080002,74.150002,74.190002,73.812798,799500,2017-09-06,-25,-0.633509889918,0.2129991,74.7179978,0.194302745455,75.5803612545,0.223022584962,78.0027137571,,,,,74.8800002,75.65650055,70.0273998,1.61499959375,-1.61499959375,-0.908048866189,32.1558643909,0.120988799268,0.176168917516,0.200913984588,-0.0551801182483,0.0191936102262
2017-09-05,75.370003,75.370003,73.699997,74.379997,74.001831,1049900,2017-09-05,-26,-0.255438300166,-0.0260002,74.1099988,0.104484593939,74.9821792727,0.21504516015,77.7584280714,,,,,75.0839996,75.70950045,69.980749795,1.47594803996,-1.47594803996,-0.900779305239,33.9065976854,0.167901110197,0.216775923557,0.206443434334,-0.0488748133598,-0.00630530488847
2017-09-01,75.480003,75.690002,75.190002,75.370003,74.986801,550400,2017-09-01,-27,-1.3135278766,-0.2700006,73.861999,0.0191511939394,74.6261796727,0.18722552406,77.3731416286,,,,,75.3339996,75.7410007,69.932399805,1.38026547958,-1.38026547958,-0.2687872047,40.2720850201,0.239616843083,0.209797112692,0.207311913292,0.0298197303916,-0.0786945437515
2017-08-31,75.169998,75.760002,75.169998,75.379997,74.996742,586700,2017-08-31,-28,-0.0132581591904,-0.4499993,73.7080014,-0.0406669090909,74.4199979091,0.159097721805,76.9964273571,,,,,75.409999,75.7280006,69.877949805,1.39973847543,-1.39973847543,-0.248620443111,49.305537471,0.24280981739,0.192757266754,0.23429078189,0.0500525506361,-0.0202328202445
2017-08-30,75.150002,75.529999,75.050003,75.080002,74.698273,585800,2017-08-30,-29,0.399567117753,-0.278,74.3240002,-0.0731517878788,74.3118164545,0.131015003759,76.6021417857,,,,,75.322,75.71350055,69.824699835,1.4207677971,-1.4207677971,-0.445884648633,45.2054989992,0.146964677602,0.219381360429,0.257365031908,-0.0724166828275,0.122469233464
2017-08-29,75.129997,75.379997,74.870003,75.209999,74.827614,766300,2017-08-29,-30,-0.172845368606,-0.1370003,74.809999,-0.110788024242,74.1894534909,0.105135343609,76.2602851143,,,,,75.444,75.69300035,69.781499835,1.47022607485,-1.47022607485,-0.328521822774,44.1964223434,0.188497305269,0.290733718488,0.275738713877,-0.102236413219,0.0298197303917
2017-08-28,76.0,76.150002,75.379997,75.629997,75.245476,546200,2017-08-28,-31,-0.555332562026,-0.034999,75.2640016,-0.184969660606,73.9156359273,0.0823684022556,76.0069988714,,,,,75.6900006,75.67150035,69.74094983,1.51195018987,-1.51195018987,-0.0274502098535,51.9915983237,0.322682098417,0.261980016807,0.298134404507,0.0607020816101,-0.162938494829
2017-08-25,75.25,76.150002,75.25,75.75,75.364868,560400,2017-08-25,-32,-0.15841980198,-0.1290001,75.1519988,-0.201090812121,74.0010909455,0.0449322360902,75.5828551429,,,,,75.6220014,75.60850065,69.697449845,1.62034837834,-1.62034837834,0.087326498358,53.8302189773,0.361021751778,0.274502406336,0.354774630477,0.0865193454421,-0.025817263832
2017-08-24,75.900002,75.900002,74.910004,74.940002,74.55899,854600,2017-08-24,-33,1.08086199411,-0.0260001,75.2699998,-0.165878715152,74.2185457818,0.0280600255639,75.3485693429,,,,,75.4540022,75.5395008,69.64559983,1.71002597063,-1.71002597063,-0.350578769151,49.0502845979,0.102236200226,0.357920790379,0.391633152974,-0.255684590153,0.342203935595
2017-08-23,76.129997,76.129997,75.610001,75.690002,75.305176,690200,2017-08-23,-34,-0.990883842228,-0.0270011,75.3899978,-0.122424345455,74.6110905455,0.00330060300752,75.0928550286,,,,,75.7220016,75.5090008,69.598199815,1.77555212656,-1.77555212656,0.101940797622,53.6496706448,0.360249267003,0.431900694715,0.399005164853,-0.0716514277121,-0.184033162441
2017-08-22,75.580002,76.669998,75.419998,76.440002,76.051361,693800,2017-08-22,-35,-0.981161669776,-0.1560012,75.3779982,-0.127333666667,74.8139986,-0.0428949037594,74.6389979143,,,,,76.0080018,75.44700055,69.543149805,1.83455874093,-1.83455874093,0.54127536385,61.2167553866,0.611276903908,0.385077973826,0.439524918307,0.226198930082,-0.297850357794
2017-08-21,74.900002,75.440002,74.669998,75.290001,74.907204,942500,2017-08-21,-36,1.52742858909,-0.0580002,75.506001,-0.0549092666667,75.2309088,-0.0664813992481,74.3634262571,,,,,76.1200014,75.26200035,69.481749815,2.13462368788,-2.13462368788,0.0131173705975,53.7226423358,0.324175913235,0.380036826017,0.579449758681,-0.0558609127823,0.282059842864
2017-08-18,76.129997,76.199997,74.620003,74.910004,74.529144,1542000,2017-08-18,-37,0.50727136525,0.0459997,75.5460016,-0.0167278060606,75.3567254727,-0.0667671210526,74.3517123,,,,,76.4220018,75.12950025,69.4240998,2.43513399113,-2.43513399113,-0.0901372371292,53.9244264425,0.219781104335,0.553459955076,0.764272919281,-0.333678850741,0.277817937958
2017-08-17,77.050003,77.440002,76.190002,76.279999,75.892174,560100,2017-08-17,-38,-1.79600815149,0.0350004,75.7920024,-0.0595153575758,75.2541816909,-0.0815265067669,74.2879980857,,,,,76.540001,75.02099995,69.36714978,2.6593633778,-2.6593633778,0.473421218217,67.3320745321,0.596153460482,0.80485249495,0.888856494537,-0.208699034469,-0.124979816272
2017-08-16,77.300003,77.75,77.029999,77.120003,76.727905,601700,2017-08-16,-39,-1.08921676261,-0.235,75.5380018,-0.117212527273,75.1985445273,-0.105195678195,74.1841412571,,,,,76.4680008,74.80799985,69.30559979,2.90576826432,-2.90576826432,0.795659852987,79.6178387223,0.844445300411,0.934506307816,0.919239340172,-0.0900610074053,-0.118638027063
2017-08-15,77.089996,77.199997,76.830002,77.0,76.608513,782600,2017-08-15,-40,0.155848051948,-0.5629997,74.994002,-0.152303260606,75.2196363273,-0.124143009023,74.1171417143,,,,,76.2940002,74.5424996,69.240449755,2.98555901845,-2.98555901845,0.823129063875,77.070135773,0.973958723958,0.927210680846,0.907565068223,0.0467480431124,-0.136809050518
2017-08-14,75.959999,76.910004,75.940002,76.800003,76.409531,706500,2017-08-14,-41,0.260412750244,-0.4499999,75.522002,-0.182787951515,75.1994558182,-0.141413703759,74.0415703143,,,,,75.9440002,74.27749945,69.17519976,3.00789955827,-3.00789955827,0.83862625767,82.6367223768,0.985114899079,0.896001031855,0.910282274118,0.0891138672244,-0.042365824112
2017-08-11,76.160004,76.379997,75.410004,75.5,75.116135,673600,2017-08-11,-42,1.72185827815,0.1879998,76.9160006,-0.13618169697,75.3841839636,-0.123872303759,74.2747137143,,,,,75.586,74.0119992,69.114649755,3.00780620681,-3.00780620681,0.494712989365,78.4861168078,0.8225584195,0.899483491968,0.924614292666,-0.076925072468,0.166038939692
2017-08-10,76.029999,76.790001,75.589996,75.919998,75.533997,750700,2017-08-10,-43,-0.5532112896,0.390001,77.2480028,-0.0615148606061,75.8181843273,-0.113172977444,74.4548573143,,,,,75.5080002,73.7899991,69.06894976,3.19497138312,-3.19497138312,0.666672293609,83.8298448168,0.880329776985,0.935362298532,0.927997209003,-0.0550325215468,-0.0218925509213
2017-08-09,74.839996,76.279999,74.68,76.25,75.862328,577700,2017-08-09,-44,-0.432789508197,0.2380005,76.7700012,-0.0429693939394,75.9576387273,-0.0948797421053,74.755143,,,,,75.3419998,73.57099925,69.020849785,3.18065294886,-3.18065294886,0.842280120805,91.5521658093,0.995562279419,0.938997087497,0.923698371938,0.0565651919229,-0.11159771347
2017-08-08,75.089996,75.389999,74.970001,75.25,74.867409,420500,2017-08-08,-45,1.32890365449,0.2350006,76.4140014,-0.0130906181818,75.9730930182,-0.0659173511278,75.0832856143,,,,,75.0259994,73.32499935,68.970499785,3.06725772432,-3.06725772432,0.627596642675,90.0001162793,0.930194839191,0.90963224098,0.919375886146,0.0205625982109,0.036002593712
2017-08-07,75.269997,75.559998,74.980003,75.010002,74.628632,483800,2017-08-07,-46,0.319954664179,0.1649994,75.9159988,0.0921214242424,76.4185473091,-0.034932356391,75.4091433143,,,,,74.9319992,73.1224992,68.9228998,3.06691044676,-3.06691044676,0.615441119904,89.6883759757,0.891234143879,0.922465787337,0.926366408703,-0.0312316434572,0.051794241668
2017-08-04,75.5,75.68,74.940002,75.110001,74.728119,771500,2017-08-04,-47,-0.133136731019,0.2859992,76.0799986,0.213818181818,76.9861824182,-0.0200602165414,75.5374285429,,,,,74.8039994,72.9389989,68.8798498,3.03035232123,-3.03035232123,0.716419039725,92.2898238385,0.90746773987,0.926029630121,0.915822606949,-0.0185618902513,-0.0126697532059
2017-08-03,74.589996,75.269997,74.529999,75.089996,74.708221,558200,2017-08-03,-48,0.0266413651161,0.2460007,75.8340012,0.247697327273,77.0196382727,-0.00545107142857,75.6617153714,,,,,74.6559998,72.7649987,68.83534979,2.90241756291,-2.90241756291,0.801055413153,92.9638412721,0.968695478261,0.93060380865,0.898253249414,0.0380916696109,-0.0566535598622
2017-08-02,74.760002,74.919998,74.379997,74.669998,74.290352,388100,2017-08-02,-49,0.562472226128,0.108001,75.2420014,0.234060909091,76.7132738909,0.0194587165414,75.8778581571,0.0178074217047,76.1474816118,,,74.504001,72.573499,68.791799795,2.75834013933,-2.75834013933,0.760058185032,82.9473853961,0.901925672232,0.890834382077,0.870402665854,0.0110912901551,0.0270003794558
2017-08-01,74.43,74.82,74.110001,74.779999,74.399796,708500,2017-08-01,-50,-0.14709949381,0.0900009,75.112001,0.192727606061,76.3052739273,0.0401279300752,76.0527156857,0.0201973463145,76.1890348047,,,74.4600008,72.4239991,68.754649795,2.59943797748,-2.59943797748,0.906349726523,85.5670453821,0.921190275457,0.873321557514,0.87076904057,0.047868717943,-0.0367774277879
2017-07-31,74.449997,74.650002,74.269997,74.370003,73.991882,646700,2017-07-31,-51,0.551292165472,0.1789993,75.161998,0.160181751515,75.9158175818,0.0593760654135,76.1725732714,0.0260907406483,76.3296230659,,,74.0520006,72.26749925,68.71494978,2.36885988411,-2.36885988411,0.887559354651,84.6827789934,0.849387198542,0.847052057972,0.868511523074,0.0023351405702,0.0455335773728
2017-07-28,74.32,74.739998,74.110001,74.370003,73.991882,518300,2017-07-28,-52,0.0,0.1739981,75.003996,0.184848218182,75.9138169818,0.0748346887218,76.2504303429,0.0321128220408,76.47456412,,,73.7059998,72.123499,68.67539976,2.17274389704,-2.17274389704,1.03394790479,82.1656862348,0.849387198542,0.891933506225,0.884698799848,-0.0425463076826,0.0448814482528
2017-07-27,74.5,75.230003,73.699997,74.330002,73.952087,1269000,2017-07-27,-53,0.0538154162837,0.1089988,74.7219986,0.169999757576,75.6879993091,0.101579013534,76.4740014286,0.0396859215846,76.6687050588,,,73.3799988,71.9819989,68.633249755,1.90937412331,-1.90937412331,1.22972395579,77.2177978262,0.842381776832,0.866549005026,0.885091464624,-0.0241672281941,-0.0183790794885
2017-07-26,69.760002,74.529999,69.519997,74.449997,74.071472,987600,2017-07-26,-54,-0.161175291921,0.0700005,74.6000018,0.10733330303,75.2259999636,0.113849725564,76.5285729429,0.0378343030012,76.5593403035,,,72.9179978,71.84699865,68.593699735,1.56025677766,-1.56025677766,1.66831407963,80.6141613463,0.984031543301,0.895613888293,0.901309046241,0.0884176550077,-0.112584883202
2017-07-25,73.029999,73.349998,72.57,72.739998,72.370171,780900,2017-07-25,-55,2.35083729312,0.3180016,74.6880038,0.182787969697,75.3145457636,0.136842220301,76.5620014429,0.0398948113325,76.5132227176,,,72.389998,71.6584988,68.556599745,1.07007597645,-1.07007597645,1.01067515186,63.5203895512,0.773233694945,0.893111500553,0.883427067196,-0.119877805608,0.208295460616
2017-07-24,72.389999,72.769997,72.389999,72.639999,72.270676,485600,2017-07-24,-56,0.137663823481,0.5050012,74.7160022,0.249272727273,75.3767268727,0.173857266917,76.7811442857,0.0412859293637,76.4451050894,,,72.1819978,71.53649905,68.529649745,1.10665345378,-1.10665345378,0.997150414374,62.8571139146,0.929576426633,0.915201749877,0.83643974241,0.0143746767569,-0.134252482365
2017-07-21,71.949997,72.790001,71.949997,72.739998,72.370171,846300,2017-07-21,-57,-0.137474570731,0.4990006,74.378,0.274909084848,75.2550901818,0.211458743609,77.0298580143,0.041853037599,76.3579991812,,,71.9519976,71.39749915,68.500799765,1.21601185893,-1.21601185893,1.1040178927,65.9846465552,0.976524380081,0.841967951158,0.764384248409,0.134556428923,-0.120181752166
2017-07-20,71.82,72.150002,71.709999,72.019997,71.653824,590600,2017-07-20,-58,0.999723729508,0.486,73.8899978,0.312424581818,75.1169100182,0.234451281955,77.0352870286,0.0441680495078,76.3037169129,,,71.6159976,71.2369992,68.47104978,1.31339671836,-1.31339671836,0.596162445857,57.4073365342,0.839504442915,0.752149526195,0.698770270118,0.0873549167204,0.0472015122026
2017-07-19,71.699997,71.879997,71.400002,71.809998,71.444893,526400,2017-07-19,-59,0.292436994637,0.2480002,72.8859984,0.352182327273,75.0098198727,0.240774566917,76.8298579857,0.0462972317887,76.2394818988,,,71.5199984,71.12399945,68.44619981,1.41472394689,-1.41472394689,0.484899228225,52.8846304857,0.709875030478,0.699035267873,0.666589954302,0.0108397626054,0.0765151541151
2017-07-18,71.360001,71.790001,71.07,71.699997,71.335457,562200,2017-07-18,-60,0.153418416461,0.2810004,72.7439986,0.355940060606,74.7187294727,0.242579109023,76.5820009857,0.0493507862665,76.2056939835,,,71.4239992,71.0469994,68.424849825,1.42511342397,-1.42511342397,0.45820745845,62.8787597566,0.70706910519,0.645126016287,0.650353344973,0.0619430889034,-0.0511033262981
2017-07-17,71.019997,71.800003,70.730003,71.489998,71.126526,902100,2017-07-17,-61,0.293745986676,0.282,72.5159976,0.361151993939,74.4541826727,0.242571554887,76.3164289714,0.0542381772389,76.2278349624,,,71.3239992,71.0189995,68.403749855,1.39273055996,-1.39273055996,0.338183503357,64.4067365699,0.680161667951,0.655608578746,0.659889469013,0.0245530892049,0.0373899996985
2017-07-14,71.309998,71.68,70.660004,71.059998,70.698708,508600,2017-07-14,-62,0.605122448779,0.2239998,72.0639972,0.354909321212,74.0950901455,0.261248251128,76.2718574857,0.0578319302761,76.1946818118,,,71.2939988,71.0024998,68.38734986,1.37696579785,-1.37696579785,0.0417571737003,64.4927278933,0.548147275719,0.650325439885,0.658078839464,-0.102178164166,0.126731253371
2017-07-13,71.5,71.879997,71.269997,71.540001,71.17627,640900,2017-07-13,-63,-0.670957496911,0.1179993,71.755997,0.285030127273,73.5016336727,0.259759519549,76.0387146857,0.0614285691717,76.1851995247,,,71.4079986,70.99699975,68.374799885,1.37687753766,-1.37687753766,0.394371492852,75.1880202386,0.738516792568,0.673734388409,0.669807614584,0.0647824041585,-0.166960568325
2017-07-12,71.169998,71.519997,70.93,71.330002,70.967339,556600,2017-07-12,-64,0.294404870478,0.0689987,71.5619966,0.184787563636,72.7385426364,0.249473754135,75.6950000143,0.0658343296519,76.1977407365,,,71.3519988,70.97249985,68.36129986,1.35343344402,-1.35343344402,0.264144610568,69.5760598504,0.664312251369,0.650176690099,0.67608931411,0.0141355612705,0.050646842888
2017-07-11,71.300003,71.790001,71.0,71.199997,70.837997,980100,2017-07-11,-65,0.182591299828,0.0309998,71.3859988,0.167817993939,72.5081794727,0.249436183459,75.4921429429,0.0685205344538,76.1527527341,,,71.4219984,70.98049965,68.351949845,1.36417945471,-1.36417945471,0.160900641952,60.5922792535,0.61837412129,0.685511765245,0.703572765437,-0.0671376439546,0.0812732052251
2017-07-10,71.519997,71.830002,71.32,71.339996,70.977287,462000,2017-07-10,-66,-0.196241951009,-0.0219992,71.2500004,0.131212036364,72.2134523636,0.245097839098,75.2674283714,0.0713738434574,76.1230587247,,,71.5119994,70.9404999,68.34814987,1.38385277298,-1.38385277298,0.28868396104,51.9530983734,0.667843697637,0.692579486987,0.720063291671,-0.0247357893504,-0.0424018546041
2017-07-07,71.400002,71.779999,70.940002,71.629997,71.265808,612500,2017-07-07,-67,-0.404859712615,-0.0189986,71.3700014,0.056363630303,71.7656344364,0.229518885714,74.9454281143,0.0760787801681,76.1691296941,,,71.5419998,70.90050015,68.34479988,1.38147769832,-1.38147769832,0.528055466176,54.8452916569,0.770317476807,0.73262704408,0.74739644773,0.0376904327276,-0.0624262220781
2017-07-06,71.540001,71.669998,71.160004,71.260002,70.897697,629100,2017-07-06,-68,0.519218340746,-0.029,71.2939988,0.0362422787879,71.5990888545,0.214308354887,74.6094283714,0.0821546437935,76.2481883929,,,71.5240006,70.82950025,68.33474991,1.36952465554,-1.36952465554,0.314343920907,53.304951014,0.639577286518,0.734983343946,0.760154441789,-0.095406057428,0.133096490156
2017-07-05,71.690002,72.139999,71.540001,71.68,71.315559,927300,2017-07-05,-69,-0.585934709821,-0.0880012,71.245996,-0.00200018181818,71.4139979818,0.193970010526,74.2667142,0.0870295592797,76.3072238824,,,71.5979996,70.74650005,68.327449915,1.45801976935,-1.45801976935,0.64025191539,57.2081756204,0.787986368914,0.774578955165,0.783420871262,0.0134074137492,-0.108813471177
2017-07-03,71.510002,72.279999,71.489998,71.650002,71.285713,473300,2017-07-03,-70,0.0418674098572,-0.0670015,71.3779964,-0.0328487212121,71.2701800545,0.167827113534,73.8618568286,0.0915870609364,76.3570827529,,,71.3979996,70.57550015,68.31639992,1.76659553093,-1.76659553093,0.608233085155,51.6736771064,0.777386376405,0.770901026257,0.781541437407,0.006485350148,0.00692206360123
2017-06-30,71.580002,71.959999,71.480003,71.489998,71.126526,651200,2017-06-30,-71,0.223813126978,-0.0110002,71.5199994,-0.0415758363636,71.2309080364,0.145736846617,73.5079990429,0.0955140777431,76.3824946447,,,71.1279998,70.3865002,68.305749895,2.06600682162,-2.06600682162,0.534121082493,59.5446134382,0.758364120175,0.804782632362,0.764788232197,-0.046418512187,0.052903862335
2017-06-29,72.0,72.139999,71.25,71.540001,71.17627,764300,2017-06-29,-72,-0.0698951625679,-0.0369996,71.4500014,-0.0243637212121,71.3563628545,0.118601416541,73.1087123571,0.101089589244,76.4664947365,,,70.8020004,70.1870003,68.291749915,2.36612037315,-2.36612037315,0.571822429389,58.6206866825,0.776952582191,0.7689406536,0.698263425839,0.00801192859106,-0.054430440778
2017-06-28,70.940002,71.839996,70.790001,71.629997,71.265808,691800,2017-06-28,-73,-0.125640100194,0.0210007,71.640001,-0.0382424606061,71.3029081273,0.0865562819549,72.6692833286,0.105759948379,76.5265185153,,,70.4,70.0035004,68.2793499,2.49029349461,-2.49029349461,0.653134501424,61.7549347617,0.87903119472,0.720641410628,0.624002108078,0.158389784093,-0.150377855502
