Date,Open,High,Low,Close,Adj Close,Volume,Date,DaysBack,NextDayGain|Loss%,LstSqk_5Days,LstSqbias_5Days,LstSqk_10Days,LstSqbias_10Days,LstSqk_20Days,LstSqbias_20Days,LstSqk_50Days,LstSqbias_50Days,LstSqk_200Days,LstSqbias_200Days,5DMovAve,20DMovAve,200DMovAve,UpBlg,LwBlg,NormalizedBollinger,14-Day RSI,StcOsc K%,StcOsc D%,StcOsc D%D%,StcOsc K%-D%,StcOsc Diff(K%-D%)
2012-05-14,6.69,6.89,6.63,6.75,6.75,13394600,2012-05-14,-1362,-2.22222222222,-0.195,5.986,-0.0606060606061,5.99327272727,-0.039954887218,5.71642857143,-0.0359111644658,4.77077647059,-0.0210542938573,1.50094776119,6.84,7.353,6.4382,0.77457220791,-0.77457220791,-0.778494237003,30.5555555556,0.217741935484,0.21102927466,0.167666691267,0.00671266082417,-0.0954223382435
2012-05-11,6.73,7.03,6.72,6.78,6.78,17698800,2012-05-11,-1363,-0.442477876106,-0.166,6.198,-0.0855757575758,5.93690909091,-0.0433157894737,5.739,-0.0346732292917,4.85550588235,-0.0213522763069,1.49309850746,6.926,7.4005,6.44155,0.734344677427,-0.734344677427,-0.844971059331,29.5302013423,0.241935483871,0.169768540013,0.123933896277,0.072166943858,-0.0654542830338
2012-05-10,6.58,6.85,6.48,6.78,6.78,26539700,2012-05-10,-1364,0.0,-0.096,6.468,-0.0904242424242,5.99109090909,-0.0485112781955,5.73314285714,-0.0333944777911,4.93943529412,-0.0216542713568,1.4845,7.006,7.448,6.4452,0.686703797329,-0.686703797329,-0.972762933012,23.6559139785,0.173410404624,0.12220225913,0.0886587422516,0.0512081454945,0.0209587983635
2012-05-09,6.9,6.96,6.72,6.86,6.86,19307400,2012-05-09,-1365,-1.16618075802,-0.055,6.644,-0.0944242424242,6.05109090909,-0.0511729323308,5.76285714286,-0.0322228091236,5.02094117647,-0.021967801695,1.47495373134,7.132,7.505,6.4496,0.640969660176,-0.640969660176,-1.00628787925,22.1105527638,0.0939597315436,0.0798308896871,0.0804349439409,0.0141288418565,0.037079303638
2012-05-08,7.1,7.12,6.9,7.03,7.03,12568300,2012-05-08,-1366,-2.41820768137,-0.064,6.712,-0.103575757576,6.09690909091,-0.0587142857143,5.74171428571,-0.0327649459784,5.05105882353,-0.0222896572414,1.46577910448,7.286,7.544,6.45345,0.566295440842,-0.566295440842,-0.907653431283,24.1758241758,0.0992366412214,0.063943077938,0.127857569189,0.0352935632834,-0.0211647214269
2012-05-07,7.13,7.32,7.13,7.18,7.18,10558200,2012-05-07,-1367,-2.08913649025,-0.105,6.716,-0.119696969697,6.11236363636,-0.0638796992481,5.76014285714,-0.033525090036,5.07823529412,-0.02263759844,1.45440895522,7.398,7.569,6.45705,0.512328019927,-0.512328019927,-0.759279182222,27.6470588235,0.0462962962963,0.0975308641975,0.217654320988,-0.0512345679012,0.0865281311846
2012-05-04,7.35,7.4,7.13,7.18,7.18,12320600,2012-05-04,-1368,0.0,-0.112,6.782,-0.105818181818,6.29181818182,-0.0638571428571,5.83785714286,-0.0340163265306,5.1124,-0.0229906247656,1.44213283582,7.434,7.5975,6.45365,0.483838816139,-0.483838816139,-0.862890669525,36.5979381443,0.0462962962963,0.222098765432,0.290699588477,-0.175802469136,0.124567901235
2012-05-03,7.57,7.72,7.37,7.41,7.41,15768500,2012-05-03,-1369,-3.10391363023,-0.125,6.882,-0.098303030303,6.45363636364,-0.0663684210526,5.898,-0.0347289315726,5.14654117647,-0.0233696167404,1.42847313433,7.464,7.632,6.45075,0.456097865771,-0.456097865771,-0.486737642644,40.8045977011,0.2,0.333333333333,0.288888888889,-0.133333333333,-0.0424691358025
2012-05-02,7.51,7.65,7.47,7.63,7.63,14124600,2012-05-02,-1370,-2.88335517693,-0.143,7.0,-0.104606060606,6.54927272727,-0.075022556391,5.89328571429,-0.0358828331333,5.17287058824,-0.0237893047326,1.4113641791,7.472,7.652,6.4461,0.450150851911,-0.450150851911,-0.0488725055314,41.5204678363,0.42,0.316666666667,0.234444444444,0.103333333333,-0.236666666667
2012-05-01,7.34,7.64,7.31,7.59,7.59,18849900,2012-05-01,-1371,0.527009222661,-0.127,7.144,-0.107696969697,6.63436363636,-0.0818796992481,5.90014285714,-0.036631452581,5.20872941176,-0.0242137178429,1.39298507463,7.424,7.6695,6.43885,0.473174052768,-0.473174052768,-0.168014284669,48.7179487179,0.38,0.216666666667,0.188888888889,0.163333333333,-0.06
2012-04-30,7.3,7.46,7.3,7.36,7.36,13327200,2012-04-30,-1372,3.125,-0.054,7.326,-0.0962424242424,6.74690909091,-0.0881804511278,5.88528571429,-0.0366031212485,5.25882352941,-0.0245800645016,1.37978358209,7.368,7.7,6.43305,0.527157222131,-0.527157222131,-0.64496887404,45.3551912568,0.15,0.17,0.16918128655,-0.02,0.183333333333
2012-04-27,7.44,7.49,7.22,7.33,7.33,19381300,2012-04-27,-1373,0.409276944065,0.043,7.55,-0.0777575757576,6.88509090909,-0.0889097744361,5.93385714286,-0.0365118847539,5.30785882353,-0.0249409885247,1.36677164179,7.374,7.733,6.42845,0.520125490933,-0.520125490933,-0.774813015369,39.603960396,0.12,0.18,0.138362573099,-0.06,0.04
2012-04-26,7.35,7.49,7.31,7.45,7.45,22484700,2012-04-26,-1374,-1.61073825503,0.062,7.596,-0.0591515151515,7.03581818182,-0.0865263157895,6.028,-0.0380211284514,5.30748235294,-0.0253129528238,1.35326119403,7.46,7.7725,6.4242,0.511175116768,-0.511175116768,-0.630899254328,39.603960396,0.24,0.157543859649,0.121247563353,0.0824561403509,-0.142456140351
2012-04-25,7.42,7.48,7.21,7.39,7.39,17392100,2012-04-25,-1375,0.811907983762,0.031,7.486,-0.0344848484848,7.19981818182,-0.0820827067669,6.13571428571,-0.0395318127251,5.30327058824,-0.0256719267982,1.34064328358,7.564,7.804,6.4191,0.505106554681,-0.505106554681,-0.819629038989,39.603960396,0.18,0.0775438596491,0.175214424951,0.102456140351,-0.02
2012-04-24,7.44,7.48,7.26,7.31,7.31,20552900,2012-04-24,-1376,1.09439124487,0.004,7.376,-0.0103636363636,7.33636363636,-0.0757894736842,6.253,-0.0410151260504,5.29552941176,-0.0259969549239,1.33150298507,7.68,7.844,6.41595,0.49363954461,-0.49363954461,-1.08176098498,34.1232227488,0.0526315789474,0.12865497076,0.322514619883,-0.0760233918129,0.178479532164
2012-04-23,7.59,7.65,7.39,7.39,7.39,23445100,2012-04-23,-1377,-1.08254397835,0.002,7.378,0.00278787878788,7.41654545455,-0.0711203007519,6.35185714286,-0.0429166866747,5.27614117647,-0.0263149028726,1.32386716418,7.806,7.8905,6.41415,0.455584067004,-0.455584067004,-1.09858978013,32.0,0.0,0.319444444444,0.471965640339,-0.319444444444,0.243421052632
2012-04-20,8.16,8.21,7.73,7.76,7.76,38757700,2012-04-20,-1378,-4.76804123711,-0.062,7.336,-0.00169696969697,7.45436363636,-0.0655187969925,6.49257142857,-0.0448725090036,5.26842352941,-0.0266778594465,1.31370298507,7.868,7.9255,6.41295,0.397543774488,-0.397543774488,-0.416306355729,43.6893203883,0.333333333333,0.519444444444,0.512472110665,-0.186111111111,-0.133333333333
2012-04-19,8.01,8.06,7.75,7.97,7.97,25074700,2012-04-19,-1379,-2.63488080301,-0.161,7.242,-0.0259393939394,7.40127272727,-0.0621804511278,6.61628571429,-0.0470804321729,5.25912941176,-0.0270688967224,1.30164477612,7.862,7.939,6.40915,0.392181483235,-0.392181483235,0.0790450373748,46.1538461538,0.625,0.577008032129,0.447757697456,0.0479919678715,-0.234103078983
2012-04-18,7.81,8.06,7.79,7.97,7.97,13999400,2012-04-18,-1380,0.0,-0.19,7.3,-0.0580606060606,7.29072727273,-0.0601804511278,6.71428571429,-0.0482895558223,5.28070588235,-0.027451878797,1.2903880597,7.852,7.9425,6.405,0.394588393142,-0.394588393142,0.0696928761158,47.2361809045,0.6,0.440963855422,0.361178045515,0.159036144578,-0.111044176707
2012-04-17,7.83,8.01,7.8,7.94,7.94,15773800,2012-04-17,-1381,0.377833753149,-0.131,7.544,-0.0817575757576,7.21909090909,-0.0586917293233,6.79542857143,-0.0494026410564,5.30223529412,-0.0278102677567,1.28182835821,7.786,7.947,6.4007,0.397947364944,-0.397947364944,-0.0175902659916,43.961352657,0.506024096386,0.325301204819,0.311914323963,0.180722891566,-0.021686746988
2012-04-16,7.8,7.84,7.55,7.7,7.7,14931000,2012-04-16,-1382,3.11688311688,0.015,7.898,-0.0727878787879,7.29345454545,-0.0541278195489,6.88628571429,-0.0495697478992,5.34334117647,-0.0281367659191,1.27484179104,7.704,7.959,6.39595,0.411308566462,-0.411308566462,-0.629697558279,35.6382978723,0.21686746988,0.317269076305,0.274431057564,-0.100401606426,0.281124497992
2012-04-13,7.85,7.86,7.68,7.73,7.73,11975400,2012-04-13,-1383,-0.388098318241,0.075,8.012,-0.0593333333333,7.394,-0.049037593985,6.98214285714,-0.0495169267707,5.39103529412,-0.0284600915023,1.26832089552,7.714,7.984,6.3919,0.40576892569,-0.40576892569,-0.625972034621,41.0,0.253012048193,0.293172690763,0.208299866131,-0.0401606425703,-0.0602409638554
2012-04-12,7.84,7.95,7.71,7.92,7.92,10959900,2012-04-12,-1384,-2.39898989899,0.031,7.914,-0.0593939393939,7.44072727273,-0.0452330827068,7.07528571429,-0.0504720288115,5.41143529412,-0.0288116177904,1.25969402985,7.742,8.01,6.388,0.403875958032,-0.403875958032,-0.222840697026,47.0588235294,0.481927710843,0.212851405622,0.174136546185,0.269076305221,-0.309236947791
2012-04-11,7.64,7.8,7.62,7.64,7.64,9540800,2012-04-11,-1385,3.66492146597,0.038,7.862,-0.0344848484848,7.57781818182,-0.036977443609,7.19271428571,-0.0505334933974,5.44832941176,-0.0291270156754,1.2528119403,7.72,8.002,6.383,0.417491254245,-0.417491254245,-0.867084031867,37.5,0.144578313253,0.118875502008,0.196519410977,0.025702811245,0.243373493976
2012-04-10,7.73,7.89,7.52,7.53,7.53,16439400,2012-04-10,-1386,1.46082337317,0.043,7.79,0.00478787878788,7.77654545455,-0.0286616541353,7.29671428571,-0.0509843937575,5.46668235294,-0.0294307057676,1.24614477612,7.788,8.008,6.3793,0.398608104603,-0.398608104603,-1.19917280778,32.4503311258,0.0120481927711,0.190682730924,0.272808222136,-0.178634538153,0.204337349398
2012-04-09,7.71,7.85,7.66,7.75,7.75,10066600,2012-04-09,-1387,-2.83870967742,0.035,7.784,0.0293939393939,7.92327272727,-0.0251052631579,7.359,-0.0511995198079,5.50021176471,-0.0297646891172,1.23741343284,7.922,8.0065,6.37695,0.406332764852,-0.406332764852,-0.631256010314,34.7517730496,0.2,0.28,0.375696269746,-0.08,-0.0986345381526
2012-04-05,7.61,7.89,7.6,7.87,7.87,14951800,2012-04-05,-1388,-1.52477763659,-0.001,7.74,0.0271515151515,7.92418181818,-0.0224060150376,7.41914285714,-0.0518045618247,5.52418823529,-0.0301001875047,1.22943134328,7.976,7.998,6.3735,0.43502450022,-0.43502450022,-0.294236301484,37.4045801527,0.36,0.347741935484,0.488956821868,0.0122580645161,-0.0922580645161
2012-04-04,7.89,7.89,7.6,7.81,7.81,16055700,2012-04-04,-1389,0.768245838668,-0.068,7.584,0.0155151515152,7.85581818182,-0.0214436090226,7.44828571429,-0.0519351740696,5.55978823529,-0.0304100652516,1.22399850746,8.026,7.978,6.37025,0.492751672274,-0.492751672274,-0.340942526333,33.0769230769,0.28,0.499346873755,0.618167194778,-0.219346873755,0.231604938272
2012-04-03,8.09,8.17,7.91,7.98,7.98,18446600,2012-04-03,-1390,-2.13032581454,-0.096,7.596,-0.00733333333333,7.754,-0.0257819548872,7.42457142857,-0.0520100840336,5.60235294118,-0.0306954848871,1.22324925373,8.08,7.946,6.36565,0.608272791991,-0.608272791991,0.055895973727,56.7901234568,0.403225806452,0.619781656364,0.690870047385,-0.216555849913,-0.00279102384292
2012-04-02,8.03,8.24,7.95,8.2,8.2,12477300,2012-04-02,-1391,-2.68292682927,-0.101,7.72,-0.0400606060606,7.63272727273,-0.0321052631579,7.395,-0.0523894357743,5.64185882353,-0.0310069526738,1.22095820896,8.122,7.892,6.36075,0.766690770027,-0.766690770027,0.401726500489,65.7142857143,0.814814814815,0.735373054214,0.750851032487,0.0794417606012,-0.295997610514
2012-03-30,8.18,8.2,7.95,8.02,8.02,14586100,2012-03-30,-1392,2.24438902743,-0.069,7.838,-0.0438181818182,7.64781818182,-0.0313082706767,7.43557142857,-0.0524782713085,5.68188235294,-0.0313251556289,1.21569701493,8.13,7.8355,6.3557,0.834656563474,-0.834656563474,0.221049001558,67.5675675676,0.641304347826,0.717455431576,0.793709902666,-0.0761510837502,0.155592844351
2012-03-29,7.98,8.12,7.93,8.12,8.12,13920300,2012-03-29,-1393,-1.2315270936,-0.066,7.894,-0.0511515151515,7.65381818182,-0.0304736842105,7.483,-0.0520609843938,5.74070588235,-0.0316473486837,1.21063880597,8.144,7.8075,6.3531,0.84609007857,-0.84609007857,0.369346016358,68.4931506849,0.75,0.799724611672,0.852104848286,-0.0497246116715,-0.0264264720786
2012-03-28,8.17,8.27,7.98,8.08,8.08,15385000,2012-03-28,-1394,0.49504950495,-0.012,8.056,-0.0642424242424,7.61090909091,-0.0297744360902,7.52114285714,-0.0518549819928,5.78915294118,-0.031949441236,1.20758059701,8.126,7.777,6.35085,0.842629968112,-0.842629968112,0.359588445067,69.9346405229,0.761061946903,0.86394966475,0.874277323801,-0.102887717847,0.0531631061759
2012-03-27,8.25,8.35,8.17,8.19,8.19,9802000,2012-03-27,-1395,-1.3431013431,-0.004,8.114,-0.0627272727273,7.67272727273,-0.0287518796992,7.57085714286,-0.0513320528211,5.85056470588,-0.0322538213455,1.20504477612,8.118,7.7405,6.34815,0.850571943801,-0.850571943801,0.528467936517,79.6511627907,0.888111888112,0.892640268436,0.86088716662,-0.00452838032456,-0.0983593375229
2012-03-26,8.16,8.25,8.12,8.24,8.24,8692000,2012-03-26,-1396,-0.606796116505,-0.051,8.028,-0.0499393939394,7.80127272727,-0.025977443609,7.64371428571,-0.0513301320528,5.89501176471,-0.0325618615465,1.20224477612,8.092,7.707,6.34515,0.828520558461,-0.828520558461,0.64331535839,84.5360824742,0.942675159236,0.866242038217,0.835810332626,0.0764331210191,-0.0809615013437
2012-03-23,8.05,8.12,7.95,8.09,8.09,8149200,2012-03-23,-1397,1.85414091471,-0.01,8.124,-0.0350303030303,7.90236363636,-0.0209248120301,7.72671428571,-0.0502967587035,5.96552941176,-0.0328316207905,1.20275373134,8.08,7.6685,6.34215,0.795123955912,-0.795123955912,0.530106025439,76.0204081633,0.847133757962,0.823779193206,0.830148619958,0.0233545647558,0.0530785562633
2012-03-22,7.97,8.04,7.9,8.03,8.03,9346900,2012-03-22,-1398,0.747198007472,0.02,8.166,-0.0207272727273,7.98272727273,-0.0198045112782,7.75085714286,-0.0484153661465,6.05962352941,-0.0330857271432,1.20447014925,8.102,7.637,6.3398,0.774463481523,-0.774463481523,0.507448071311,62.4454148472,0.808917197452,0.817409766454,0.849964614296,-0.00849256900212,0.031847133758
2012-03-21,8.09,8.18,8.01,8.04,8.04,9085100,2012-03-21,-1399,-0.124378109453,0.051,8.22,-0.0010303030303,8.09436363636,-0.0217368421053,7.736,-0.0465719087635,6.15098823529,-0.0333392559814,1.20609402985,8.146,7.6,6.3382,0.766069943215,-0.766069943215,0.574360088001,61.3733905579,0.815286624204,0.849256900212,0.888819048683,-0.0339702760085,0.0254777070064
2012-03-20,8.05,8.09,7.92,8.06,8.06,16426200,2012-03-20,-1400,-0.248138957816,0.041,8.174,0.0090303030303,8.14763636364,-0.0238496240602,7.72042857143,-0.0454108043217,6.21903529412,-0.0335877146929,1.20832238806,8.09,7.555,6.337,0.762972028185,-0.762972028185,0.661885339626,64.3724696356,0.828025477707,0.883227176221,0.906896608635,-0.0552016985138,0.0212314225053
2012-03-19,8.19,8.23,8.08,8.18,8.18,12016800,2012-03-19,-1401,-1.46699266504,-0.021,8.038,-0.00115151515152,8.09981818182,-0.0270676691729,7.70185714286,-0.0445133253301,6.28162352941,-0.0338339383485,1.21177313433,8.03,7.516,6.33655,0.733453259733,-0.733453259733,0.905306495252,63.0952380952,0.904458598726,0.933973069617,0.919614780382,-0.0295144708906,-0.0256872276232
2012-03-16,8.31,8.33,8.11,8.2,8.2,14106400,2012-03-16,-1402,-0.243902439024,-0.048,8.006,-0.000666666666667,8.12,-0.0264210526316,7.733,-0.0442271308523,6.32343529412,-0.0340596864922,1.21786119403,7.894,7.478,6.33685,0.664073553316,-0.664073553316,1.08722896191,64.3137254902,0.917197452229,0.903489580068,0.893969974848,0.0137078721609,-0.0432223430515
2012-03-15,7.96,8.28,7.92,8.25,8.25,27147900,2012-03-15,-1403,-0.606060606061,-0.056,8.034,-0.00739393939394,8.10272727273,-0.0262105263158,7.761,-0.0433037214886,6.38665882353,-0.0342903622591,1.22350895522,7.77,7.4475,6.3377,0.574433359245,-0.574433359245,1.39702889306,65.7370517928,0.980263157895,0.921381691461,0.885078809769,0.0588814664335,-0.0451735942726
2012-03-14,7.75,7.99,7.73,7.76,7.76,22707000,2012-03-14,-1404,6.31443298969,0.053,8.196,0.0168484848485,8.17981818182,-0.0212180451128,7.80042857143,-0.0405426170468,6.48910588235,-0.0344197254931,1.23743731343,7.614,7.4,6.33985,0.435285750069,-0.435285750069,0.82704292512,60.7305936073,0.813008130081,0.857038653014,0.846273092284,-0.0440305229328,0.102911989366
2012-03-13,7.56,7.79,7.54,7.76,7.76,17889900,2012-03-13,-1405,0.0,0.128,8.286,0.0298787878788,8.19545454545,-0.012045112782,7.89357142857,-0.0377613445378,6.59084705882,-0.034522958074,1.25456567164,7.496,7.378,6.3435,0.401869316285,-0.401869316285,0.950557767216,63.2478632479,0.970873786408,0.876816084831,0.789907962083,0.0940577015768,-0.13808822451
2012-03-12,7.55,7.6,7.43,7.5,7.5,15385500,2012-03-12,-1406,3.46666666667,0.189,8.272,0.0485454545455,8.20545454545,0.00275939849624,8.03271428571,-0.0344028811525,6.69992941176,-0.0345957473937,1.27287313433,7.324,7.3545,6.3471,0.360670428366,-0.360670428366,0.403415385784,54.954954955,0.787234042553,0.804964539007,0.646572104019,-0.0177304964539,0.111788198031
2012-03-09,7.56,7.65,7.53,7.58,7.58,15093300,2012-03-09,-1407,-1.05540897098,0.16,8.09,0.0638787878788,8.22345454545,0.0129022556391,8.12057142857,-0.0314468187275,6.79795294118,-0.034678841971,1.29035522388,7.238,7.332,6.35175,0.378172892795,-0.378172892795,0.655784707802,53.5087719298,0.872340425532,0.687943262411,0.454373522459,0.184397163121,-0.202127659574
2012-03-08,7.24,7.5,7.22,7.47,7.47,21247000,2012-03-08,-1408,1.47255689424,0.076,7.766,0.0830303030303,8.25363636364,0.0224661654135,8.19142857143,-0.0273987995198,6.92632941176,-0.0347453311333,1.30868955224,7.214,7.315,6.3558,0.361429908765,-0.361429908765,0.428852168127,47.4358974359,0.755319148936,0.446808510638,0.327793751198,0.308510638298,-0.124113475177
2012-03-07,7.0,7.23,6.92,7.17,7.17,18978700,2012-03-07,-1409,4.18410041841,0.121,7.738,0.111090909091,8.29290909091,0.0366616541353,8.29428571429,-0.0227985594238,7.05983529412,-0.0347761419035,1.3285238806,7.222,7.304,6.3609,0.354899541016,-0.354899541016,-0.377571635107,47.2103004292,0.436170212766,0.228368794326,0.347626349754,0.20780141844,0.100709219858
2012-03-06,6.91,6.95,6.76,6.9,6.9,15020700,2012-03-06,-1410,3.91304347826,0.161,7.646,0.142,8.316,0.0510676691729,8.37714285714,-0.018099879952,7.18515294118,-0.0347311407785,1.35550149254,7.258,7.302,6.36815,0.358511542797,-0.358511542797,-1.12130280901,39.9038461538,0.148936170213,0.308203948629,0.489346261155,-0.159267778417,0.367069196856
2012-03-05,7.35,7.44,7.03,7.07,7.07,25144300,2012-03-05,-1411,-2.4045261669,0.159,7.556,0.141575757576,8.20309090909,0.0579473684211,8.386,-0.0142665066026,7.28847058824,-0.0347228530713,1.3790761194,7.382,7.303,6.37685,0.353871817415,-0.353871817415,-0.658430506566,44.3298969072,0.1,0.506306306306,0.616137370247,-0.406306306306,0.24703852789
2012-03-02,7.5,7.63,7.43,7.46,7.46,11203300,2012-03-02,-1412,-5.22788203753,0.012,7.238,0.105090909091,7.96490909091,0.0603984962406,8.38128571429,-0.0116729891957,7.36621176471,-0.0347659491487,1.3994880597,7.462,7.3035,6.38485,0.35251129135,-0.35251129135,0.443957410274,61.4525139665,0.675675675676,0.653528528529,0.675508358728,0.0221471471471,-0.428453453453
2012-03-01,7.47,7.7,7.42,7.51,7.51,19151900,2012-03-01,-1413,-0.665778961385,-0.124,6.974,0.0535757575758,7.65909090909,0.0597142857143,8.34428571429,-0.00920240096038,7.44134117647,-0.0348000525013,1.42134477612,7.462,7.277,6.39025,0.381470837683,-0.381470837683,0.610793740919,56.9948186528,0.743243243243,0.688577275906,0.705392167721,0.0546659673372,-0.0325188201901
2012-02-29,7.52,7.55,7.34,7.35,7.35,13941400,2012-02-29,-1414,2.1768707483,-0.134,6.99,0.0344848484848,7.53218181818,0.061030075188,8.32028571429,-0.00628523409364,7.52421176471,-0.0347921473037,1.44693134328,7.418,7.2465,6.39605,0.40011971893,-0.40011971893,0.258672579989,52.808988764,0.541666666667,0.684419271748,0.696358879578,-0.142752605081,0.197418572419
2012-02-28,7.45,7.61,7.43,7.52,7.52,10513600,2012-02-28,-1415,-2.26063829787,-0.079,7.224,0.00115151515151,7.35818181818,0.0570827067669,8.24928571429,-0.00390924369748,7.59562352941,-0.0348051901298,1.47118358209,7.376,7.2145,6.4038,0.462736710409,-0.462736710409,0.660202644674,61.2716763006,0.780821917808,0.743179955509,0.650444304554,0.0376419622995,-0.180394567381
2012-02-27,7.4,7.59,7.27,7.47,7.47,14762600,2012-02-27,-1416,0.669344042838,-0.003,7.456,-0.0150303030303,7.28236363636,0.0520526315789,8.163,-0.00176854741897,7.65687058824,-0.0347970749269,1.49749104478,7.328,7.1755,6.41085,0.485255223137,-0.485255223137,0.606897125385,64.5502645503,0.730769230769,0.661477411477,0.571388488055,0.0692918192918,-0.0316498569923
2012-02-24,7.42,7.57,7.38,7.46,7.46,19280700,2012-02-24,-1417,0.134048257373,-0.002,7.458,-0.0363636363636,7.17436363636,0.0483759398496,8.09657142857,7.05882352941e-05,7.70752941176,-0.0347737868447,1.52545820896,7.318,7.143,6.4179,0.489257224353,-0.489257224353,0.64792093856,59.3137254902,0.717948717949,0.546675546676,0.544155192909,0.171273171273,-0.101981351981
2012-02-23,7.11,7.3,7.05,7.29,7.29,16384600,2012-02-23,-1418,2.33196159122,0.018,7.454,-0.0425454545455,7.12854545455,0.0471278195489,8.04771428571,0.00233661464586,7.76524705882,-0.0347159228981,1.55606567164,7.344,7.1085,6.4253,0.492438614932,-0.492438614932,0.368573857728,58.9108910891,0.535714285714,0.506012506013,0.622248669756,0.0297017797018,0.141571391571
2012-02-22,7.24,7.27,7.0,7.14,7.14,20775200,2012-02-22,-1419,2.10084033613,0.094,7.564,-0.0227272727273,7.21472727273,0.0467518796992,7.99914285714,0.00440288115246,7.81047058824,-0.0346342458561,1.58809253731,7.346,7.0805,6.43355,0.512269460346,-0.512269460346,0.116149809047,56.3157894737,0.386363636364,0.579777526039,0.733821082704,-0.193413889676,0.223115669377
2012-02-21,7.44,7.45,7.2,7.28,7.28,15663000,2012-02-21,-1420,-1.92307692308,0.07,7.468,0.00709090909091,7.38690909091,0.0427067669173,7.92171428571,0.005575030012,7.83218823529,-0.034563279082,1.61985373134,7.382,7.05,6.44245,0.567060750484,-0.567060750484,0.405600281458,64.6153846154,0.59595959596,0.780955977218,0.837618932037,-0.184996381258,-0.00841750841751
2012-02-17,7.66,7.68,7.42,7.42,7.42,13955100,2012-02-17,-1421,-1.88679245283,0.009,7.336,0.0225454545455,7.49145454545,0.0335939849624,7.79714285714,0.00648211284514,7.85101176471,-0.0344982599565,1.65197313433,7.384,7.012,6.4504,0.602891279369,-0.602891279369,0.67673893115,68.4782608696,0.757009345794,0.840729744857,0.865901088037,-0.0837203990622,-0.101275982196
2012-02-16,7.3,7.6,7.27,7.59,7.59,13140100,2012-02-16,-1422,-2.23978919631,-0.088,7.168,0.0069696969697,7.43436363636,0.0205939849624,7.64314285714,0.00753613445378,7.88143529412,-0.0344463961599,1.68378358209,7.31,6.962,6.45725,0.625850158628,-0.625850158628,1.00343507362,72.0,0.989898989899,0.891171074036,0.86666039403,0.0987279158627,-0.182448314925
2012-02-15,7.38,7.5,7.3,7.3,7.3,15269400,2012-02-15,-1423,3.97260273973,-0.063,7.22,0.00545454545455,7.40654545455,0.010030075188,7.49528571429,0.00936806722689,7.92571764706,-0.0343583289582,1.71724626866,7.24,6.8935,6.4633,0.636248048288,-0.636248048288,0.638901763383,67.5496688742,0.775280898876,0.865802445219,0.847017004132,-0.0905215463429,0.189249462206
2012-02-14,7.24,7.43,7.24,7.32,7.32,18756000,2012-02-14,-1424,-0.273224043716,0.004,7.39,0.0109696969697,7.42836363636,0.00548872180451,7.43014285714,0.010856182473,7.95957647059,-0.0342417160429,1.75444925373,7.23,6.827,6.47195,0.728664242947,-0.728664242947,0.676580475537,69.2810457516,0.908333333333,0.843007662835,0.834376058996,0.0653256704981,-0.155847216841
2012-02-13,7.24,7.37,7.17,7.29,7.29,19481700,2012-02-13,-1425,0.411522633745,0.053,7.49,0.00642424242424,7.38490909091,0.000714285714286,7.36128571429,0.0125493397359,7.99905882353,-0.0340888247206,1.7959119403,7.192,6.7475,6.48085,0.84054806682,-0.84054806682,0.645412227349,72.3529411765,0.913793103448,0.832240904341,0.857334214417,0.0815521991071,-0.016226528609
2012-02-10,7.08,7.12,6.96,7.05,7.05,16473400,2012-02-10,-1426,3.40425531915,0.109,7.528,0.0155151515152,7.38381818182,0.00276691729323,7.35828571429,0.014993517407,8.05374117647,-0.0338801770044,1.84212238806,7.118,6.666,6.48975,0.930362691022,-0.930362691022,0.41274226031,68.0272108844,0.706896551724,0.827879609811,0.881894952728,-0.120983058087,0.202535257194
2012-02-09,7.3,7.33,7.13,7.24,7.24,13358200,2012-02-09,-1427,-2.62430939227,0.039,7.318,0.00981818181818,7.33618181818,0.000165413533835,7.31657142857,0.0167697478992,8.09425882353,-0.0336801920048,1.88882089552,7.124,6.6045,6.49925,0.984521791479,-0.984521791479,0.645491044993,79.7101449275,0.876033057851,0.911882129099,0.915958916165,-0.0358490712482,-0.0851339868388
2012-02-08,7.14,7.39,7.11,7.25,7.25,15606000,2012-02-08,-1428,-0.137931034483,0.019,7.268,0.0122424242424,7.34309090909,-0.00135338345865,7.29114285714,0.0176019207683,8.10444705882,-0.0334721518038,1.93642089552,7.062,6.533,6.50745,0.997810234043,-0.997810234043,0.718573507805,82.8025477707,0.900709219858,0.905923119272,0.920911039829,-0.00521389941384,-0.0306351718344
2012-02-07,6.96,7.19,6.95,7.13,7.13,18873500,2012-02-07,-1429,1.68302945302,0.012,7.216,0.0307272727273,7.42527272727,0.00324812030075,7.33285714286,0.0181531812725,8.10115294118,-0.0332501912548,1.98440597015,6.992,6.456,6.5147,1.00251053282,-1.00251053282,0.672312138309,84.1176470588,0.958904109589,0.930071500125,0.939401187186,0.0288326094644,-0.0340465088782
2012-02-06,7.02,7.05,6.9,6.92,6.92,13144800,2012-02-06,-1430,3.03468208092,0.037,7.192,0.0512121212121,7.48145454545,0.0150526315789,7.446,0.0191178871549,8.10378823529,-0.0329770569264,2.03683283582,6.908,6.379,6.5226,1.02093661848,-1.02093661848,0.529905569267,84.3930635838,0.858156028369,0.926738500091,0.932622702677,-0.0685824717225,0.0974150811869
